390|DepositAdapter|upgradeTo(address)|delegatecall_execution|f
391|DepositAdapter|upgradeToAndCall(address,bytes)|delegatecall_execution|f
392|RolesAuthority|setAuthority(Authority)|authority_update|f
411|TimelockController|grantRole(bytes32,address)|role_management|f
1697|PermissionController|acceptAdmin(address)|external_contract_call|t
394|RolesAuthority|setRoleCapability(uint8,address,bytes4,bool)|role_management|f
395|RolesAuthority|setUserRole(address,uint8,bool)|role_management|f
396|RolesAuthority|transferOwnership(address)|ownership_transfer|f
397|WETH9|approve(address,uint256)|hook_update|t
398|WETH9|deposit()|hook_update|t
399|WETH9|fallback()|hook_update|t
400|WETH9|transfer(address,uint256)||t
401|WETH9|transferFrom(address,address,uint256)||t
402|WETH9|withdraw(uint256)|hook_update|t
403|RolesAuthority|setAuthority(Authority)|authority_update|f
412|TimelockController|renounceRole(bytes32,address)||t
404|RolesAuthority|setPublicCapability(address,bytes4,bool)|role_management|f
405|RolesAuthority|setRoleCapability(uint8,address,bytes4,bool)|role_management|f
406|RolesAuthority|setUserRole(address,uint8,bool)|role_management|f
407|RolesAuthority|transferOwnership(address)|ownership_transfer|f
408|TimelockController|cancel(bytes32)||f
409|TimelockController|execute(address,uint256,bytes,bytes32,bytes32)|asset_send|f
410|TimelockController|executeBatch(address[],uint256[],bytes[],bytes32,bytes32)|asset_send|f
414|TimelockController|schedule(address,uint256,bytes,bytes32,bytes32,uint256)||f
415|TimelockController|scheduleBatch(address[],uint256[],bytes[],bytes32,bytes32,uint256)||f
416|TimelockController|updateDelay(uint256)||f
2729|TellerWithMultiAssetSupport|deposit(ERC20,uint256,uint256)|external_contract_call,hook_update|t
432|EndpointV2|getSendLibrary(address,uint32)||t
2749|TellerWithMultiAssetSupport|bulkDeposit(ERC20,uint256,uint256,address)|external_contract_call|f
2750|TellerWithMultiAssetSupport|bulkWithdraw(ERC20,uint256,uint256,address)|external_contract_call|f
2751|TellerWithMultiAssetSupport|denyAll(address)|external_contract_call|f
2752|TellerWithMultiAssetSupport|denyFrom(address)|hook_update|f
428|EndpointV2|burn(address,uint32,bytes32,uint64,bytes32)||t
429|EndpointV2|clear(address,Origin,bytes32,bytes)||t
430|EndpointV2|getConfig(address,address,uint32,uint32)||t
431|EndpointV2|getReceiveLibrary(address,uint32)||t
433|EndpointV2|initializable(Origin,address)|external_contract_call|t
434|EndpointV2|lzCompose(address,address,bytes32,uint16,bytes,bytes)||t
435|EndpointV2|lzReceive(Origin,address,bytes32,bytes,bytes)|external_contract_call|t
436|EndpointV2|nilify(address,uint32,bytes32,uint64,bytes32)||t
437|EndpointV2|quote(MessagingParams,address)|external_contract_call|t
438|EndpointV2|recoverToken(address,address,uint256)|asset_send|f
439|EndpointV2|registerLibrary(address)||f
440|EndpointV2|renounceOwnership()|ownership_transfer|f
466|MembershipNFT|computeTierPointsForEap(uint32)|external_contract_call|t
467|MembershipNFT|getImplementation()|external_contract_call|t
468|MembershipNFT|incrementLock(uint256,uint32)||f
574|Liquifier|updateWhitelistedToken(address,bool)|hook_update|f
441|EndpointV2|send(MessagingParams,address)|asset_send|t
442|EndpointV2|sendCompose(address,bytes32,uint16,bytes)||f
443|EndpointV2|setConfig(address,address,SetConfigParam[])||t
444|EndpointV2|setDefaultReceiveLibrary(uint32,address,uint256)||f
445|EndpointV2|setDefaultReceiveLibraryTimeout(uint32,address,uint256)||f
446|EndpointV2|setDefaultSendLibrary(uint32,address)||f
447|EndpointV2|setDelegate(address)|hook_update|t
448|EndpointV2|setLzToken(address)|hook_update|f
1087|WeETH|wrapWithPermit(uint256,ILiquidityPool.PermitInput)|asset_pull|t
449|EndpointV2|setReceiveLibrary(address,uint32,address,uint256)||t
450|EndpointV2|setReceiveLibraryTimeout(address,uint32,address,uint256)||t
451|EndpointV2|setSendLibrary(address,uint32,address)||t
452|EndpointV2|skip(address,uint32,bytes32,uint64)||t
453|EndpointV2|transferOwnership(address)|ownership_transfer|f
489|MembershipNFT|updateAdmin(address,bool)|hook_update|f
625|SafeL2|execTransaction(address,uint256,bytes,Enum.Operation,uint256,uint256,uint256,address,address,bytes)|asset_send|t
454|EndpointV2|verify(Origin,address,bytes32)|hook_update|t
455|MembershipNFT|accruedLoyaltyPointsOf(uint256)|external_contract_call|t
456|MembershipNFT|accruedStakingRewardsOf(uint256)|external_contract_call|t
457|MembershipNFT|accruedTierPointsOf(uint256)|external_contract_call|t
458|MembershipNFT|alertBatchMetadataUpdate(uint256,uint256)||f
459|MembershipNFT|alertMetadataUpdate(uint256)||f
460|MembershipNFT|allTimeHighDepositOf(uint256)|external_contract_call|t
461|MembershipNFT|balanceOf(address,uint256)||t
462|MembershipNFT|balanceOfBatch(address[],uint256[])||t
463|MembershipNFT|burn(address,uint256,uint256)|hook_update|f
464|MembershipNFT|canTopUp(uint256,uint256,uint128,uint128)|external_contract_call|t
465|MembershipNFT|claimableTier(uint256)|external_contract_call|t
469|MembershipNFT|initialize(string,address)|pause_toggle,ownership_transfer|t
470|MembershipNFT|initializeOnUpgrade(address)||f
471|MembershipNFT|isWithdrawable(uint256,uint256)|external_contract_call|t
472|MembershipNFT|loyaltyPointsOf(uint256)|external_contract_call|t
473|MembershipNFT|membershipPointsEarning(uint256,uint256,uint256)|external_contract_call|t
474|MembershipNFT|mint(address,uint256)|external_contract_call|f
475|MembershipNFT|processDepositFromEapUser(address,uint32,uint256,uint256,bytes32[])|external_contract_call|f
476|MembershipNFT|proxiableUUID()||t
477|MembershipNFT|renounceOwnership()|ownership_transfer|f
493|MembershipManager|addNewTier(uint40,uint24)||f
478|MembershipNFT|safeBatchTransferFrom(address,address,uint256[],uint256[],bytes)|hook_update|t
479|MembershipNFT|safeTransferFrom(address,address,uint256,uint256,bytes)|hook_update|t
480|MembershipNFT|setApprovalForAll(address,bool)|hook_update|t
481|MembershipNFT|setContractMetadataURI(string)||f
482|MembershipNFT|setMaxTokenId(uint32)||f
483|MembershipNFT|setMetadataURI(string)||f
484|MembershipNFT|setMintingPaused(bool)||f
485|MembershipNFT|setUpForEap(bytes32,uint64[])||f
486|MembershipNFT|tierOf(uint256)|external_contract_call|t
487|MembershipNFT|tierPointsOf(uint256)|external_contract_call|t
488|MembershipNFT|transferOwnership(address)|ownership_transfer|f
531|OneSig|canExecuteTransaction(address)|external_contract_call|t
490|MembershipNFT|upgradeTo(address)|delegatecall_execution|f
491|MembershipNFT|upgradeToAndCall(address,bytes)|delegatecall_execution|f
492|MembershipNFT|valueOf(uint256)|external_contract_call|t
2753|TellerWithMultiAssetSupport|denyOperator(address)|hook_update|f
2754|TellerWithMultiAssetSupport|denyTo(address)|hook_update|f
2756|TellerWithMultiAssetSupport|depositWithPermit(ERC20,uint256,uint256,uint256,uint8,bytes32,bytes32)|external_contract_call|f
1698|PermissionController|addPendingAdmin(address,address)|external_contract_call|t
494|MembershipManager|claim(uint256)|external_contract_call|t
495|MembershipManager|claimBatch(uint256[])|external_contract_call|t
496|MembershipManager|ethAmountForVaultShare(uint8,uint256)|external_contract_call|t
497|MembershipManager|getImplementation()|external_contract_call|t
498|MembershipManager|hasMetBurnFeeWaiverPeriod(uint256)|external_contract_call|t
499|MembershipManager|initializeOnUpgrade(address,uint256,uint16)|ownership_transfer|f
500|MembershipManager|migrateFromV0ToV1(uint256)|external_contract_call|t
501|MembershipManager|pauseContract()|pause_toggle|f
502|MembershipManager|proxiableUUID()||t
503|MembershipManager|rebase(int128)|external_contract_call|f
504|MembershipManager|renounceOwnership()|ownership_transfer|f
550|Liquifier|getImplementation()|external_contract_call|t
551|Liquifier|getTotalPooledEther()|external_contract_call|t
505|MembershipManager|requestWithdraw(uint256,uint256)|external_contract_call|f
506|MembershipManager|requestWithdrawAndBurn(uint256)|external_contract_call|f
507|MembershipManager|setDepositAmountParams(uint56,uint8)||f
508|MembershipManager|setFanBoostThresholdEthAmount(uint256)||f
509|MembershipManager|setFeeAmounts(uint256,uint256,uint256,uint16)||f
510|MembershipManager|setPoints(uint256,uint40,uint40)|external_contract_call|f
511|MembershipManager|setTopUpCooltimePeriod(uint32)||f
512|MembershipManager|setWithdrawalLockBlocks(uint32)||f
513|MembershipManager|topUpDepositWithEth(uint256,uint128,uint128)|external_contract_call|f
514|MembershipManager|transferOwnership(address)|ownership_transfer|f
515|MembershipManager|unPauseContract()|pause_toggle|f
516|MembershipManager|unwrapForEEthAndBurn(uint256)|asset_send|f
517|MembershipManager|updateAdmin(address,bool)|hook_update|f
518|MembershipManager|updatePointsParams(uint16,uint16)||f
519|MembershipManager|updateTier(uint8,uint40,uint24)|hook_update|f
520|MembershipManager|upgradeTo(address)|delegatecall_execution|f
521|MembershipManager|upgradeToAndCall(address,bytes)|delegatecall_execution|f
522|MembershipManager|vaultShareForEthAmount(uint8,uint256)|external_contract_call|t
523|MembershipManager|wrapEth(uint256,uint256)|mint|t
524|MembershipManager|wrapEth(uint256,uint256,address)|mint|t
552|Liquifier|getTotalPooledEther(address)|external_contract_call|t
525|MembershipManager|wrapEthForEap(uint256,uint256,uint32,uint256,uint256,bytes32[])|mint|f
526|RolesAuthority|setAuthority(Authority)|authority_update|f
527|RolesAuthority|setPublicCapability(address,bytes4,bool)|role_management|f
528|RolesAuthority|setRoleCapability(uint8,address,bytes4,bool)|role_management|f
529|RolesAuthority|setUserRole(address,uint8,bool)|role_management|f
530|RolesAuthority|transferOwnership(address)|ownership_transfer|f
532|OneSig|executeTransaction(OneSig.Transaction,bytes32,uint256,bytes)|asset_send|t
533|OneSig|getExecutors()|external_contract_call|t
534|OneSig|getSigners()|external_contract_call|t
535|OneSig|isExecutor(address)|external_contract_call|t
536|OneSig|isSigner(address)|external_contract_call|t
537|OneSig|setExecutor(address,bool)|external_contract_call|f
538|OneSig|setExecutorRequired(bool)|pause_toggle|f
539|OneSig|setSeed(bytes32)||f
540|OneSig|setSigner(address,bool)|external_contract_call|f
541|OneSig|setThreshold(uint256)|external_contract_call|f
542|OneSig|totalExecutors()|external_contract_call|t
543|OneSig|totalSigners()|external_contract_call|t
553|Liquifier|getTotalPooledEtherSplits(address)|external_contract_call|t
544|OneSig|verifyMerkleRoot(bytes32,uint256,bytes)|external_contract_call|t
545|OneSig|verifyNSignatures(bytes32,bytes,uint256)|external_contract_call|t
546|OneSig|verifySignatures(bytes32,bytes)|external_contract_call|t
547|OneSig|verifyTransactionProof(bytes32,OneSig.Transaction)|external_contract_call|t
548|Liquifier|depositWithERC20(address,uint256,address)|asset_send|t
549|Liquifier|depositWithERC20WithPermit(address,uint256,address,ILiquifier.PermitInput)|asset_send|t
554|Liquifier|initialize(address,address,address,address,address,address,address,address,address,address,uint32)|pause_toggle,ownership_transfer|t
555|Liquifier|initializeOnUpgrade(address)|hook_update|f
556|Liquifier|pauseContract()|pause_toggle|f
557|Liquifier|proxiableUUID()||t
558|Liquifier|quoteByDiscountedValue(address,uint256)|external_contract_call|t
559|Liquifier|quoteByFairValue(address,uint256)|external_contract_call|t
560|Liquifier|quoteByMarketValue(address,uint256)|external_contract_call|t
561|Liquifier|quoteStrategyShareForDeposit(address,IStrategy,uint256)|external_contract_call|t
562|Liquifier|registerToken(address,address,bool,uint16,uint32,uint32,bool)|external_contract_call|f
563|Liquifier|renounceOwnership()|ownership_transfer|f
564|Liquifier|sendToEtherFiRestaker(address,uint256)|asset_send|f
565|Liquifier|transferOwnership(address)|ownership_transfer|f
566|Liquifier|unPauseContract()|pause_toggle|f
567|Liquifier|unwrapL2Eth(address)|asset_send|f
568|Liquifier|updateAdmin(address,bool)|hook_update|f
569|Liquifier|updateDepositCap(address,uint32,uint32)|hook_update|f
570|Liquifier|updateDiscountInBasisPoints(address,uint16)|hook_update|f
571|Liquifier|updatePauser(address,bool)|hook_update|f
572|Liquifier|updateQuoteStEthWithCurve(bool)||f
573|Liquifier|updateTimeBoundCapRefreshInterval(uint32)||f
575|Liquifier|upgradeTo(address)|delegatecall_execution|f
576|Liquifier|upgradeToAndCall(address,bytes)|delegatecall_execution|f
577|Liquifier|withdrawEther()|asset_send|f
640|LayerZeroTellerWithRateLimiting|addChain(uint32,bool,bool,address,uint128)|external_contract_call|f
641|LayerZeroTellerWithRateLimiting|allowAll(address)|hook_update|f
642|LayerZeroTellerWithRateLimiting|allowFrom(address)|hook_update|f
2757|TellerWithMultiAssetSupport|pause()|external_contract_call|f
2758|TellerWithMultiAssetSupport|refundDeposit(uint256,address,address,uint256,uint256,uint256,uint256)|external_contract_call|f
2759|TellerWithMultiAssetSupport|removeAsset(ERC20)|external_contract_call|f
2760|TellerWithMultiAssetSupport|setAuthority(Authority)|authority_update|f
2761|TellerWithMultiAssetSupport|setShareLockPeriod(uint64)|external_contract_call|f
2762|TellerWithMultiAssetSupport|transferOwnership(address)|ownership_transfer|f
2763|TellerWithMultiAssetSupport|unpause()|external_contract_call|f
2755|TellerWithMultiAssetSupport|deposit(ERC20,uint256,uint256)|external_contract_call,hook_update|f
600|RolesAuthority|setAuthority(Authority)|authority_update|f
2764|AccountantWithRateProviders|claimFees(ERC20)|external_contract_call|f
2765|AccountantWithRateProviders|getRateInQuote(ERC20)|external_contract_call|t
595|RolesAuthority|setAuthority(Authority)|authority_update|f
596|RolesAuthority|setPublicCapability(address,bytes4,bool)|role_management|f
597|RolesAuthority|setRoleCapability(uint8,address,bytes4,bool)|role_management|f
598|RolesAuthority|setUserRole(address,uint8,bool)|role_management|f
599|RolesAuthority|transferOwnership(address)|ownership_transfer|f
2766|AccountantWithRateProviders|getRateInQuoteSafe(ERC20)|external_contract_call|t
601|RolesAuthority|setPublicCapability(address,bytes4,bool)|role_management|f
602|RolesAuthority|setRoleCapability(uint8,address,bytes4,bool)|role_management|f
603|RolesAuthority|setUserRole(address,uint8,bool)|role_management|f
604|RolesAuthority|transferOwnership(address)|ownership_transfer|f
2767|AccountantWithRateProviders|getRateSafe()||t
2768|AccountantWithRateProviders|pause()|hook_update|f
2769|AccountantWithRateProviders|previewUpdateExchangeRate(uint96)|hook_update|t
2772|AccountantWithRateProviders|resetHighwaterMark()|external_contract_call|f
2770|TellerWithMultiAssetSupport|allowAll(address)|external_contract_call|f
2771|TellerWithMultiAssetSupport|allowFrom(address)|hook_update|f
2773|TellerWithMultiAssetSupport|allowOperator(address)|hook_update|f
2775|TellerWithMultiAssetSupport|allowTo(address)|hook_update|f
2776|TellerWithMultiAssetSupport|beforeTransfer(address,address,address)||t
2778|TellerWithMultiAssetSupport|bulkDeposit(ERC20,uint256,uint256,address)|external_contract_call|f
2783|TellerWithMultiAssetSupport|bulkWithdraw(ERC20,uint256,uint256,address)|external_contract_call|f
1699|PermissionController|canCall(address,address,address,bytes4)|external_contract_call|t
2774|AccountantWithRateProviders|setAuthority(Authority)|authority_update|f
2777|AccountantWithRateProviders|setRateProviderData(ERC20,bool,address)|external_contract_call|f
2779|AccountantWithRateProviders|transferOwnership(address)|ownership_transfer|f
2780|AccountantWithRateProviders|unpause()|hook_update|f
2781|AccountantWithRateProviders|updateDelay(uint24)|hook_update|f
2782|AccountantWithRateProviders|updateExchangeRate(uint96)|hook_update|f
2784|AccountantWithRateProviders|updateLower(uint16)|hook_update|f
2787|AccountantWithRateProviders|updatePayoutAddress(address)|hook_update|f
618|SafeL2|addOwnerWithThreshold(address,uint256)||f
619|SafeL2|approveHash(bytes32)|hook_update|t
620|SafeL2|changeThreshold(uint256)||f
621|SafeL2|checkNSignatures(bytes32,bytes,bytes,uint256)|external_contract_call|f
622|SafeL2|checkSignatures(bytes32,bytes,bytes)|external_contract_call|f
623|SafeL2|disableModule(address,address)|hook_update|f
624|SafeL2|enableModule(address)|hook_update|f
626|SafeL2|getModulesPaginated(address,uint256)||t
627|SafeL2|removeOwner(address,address,uint256)||f
628|SafeL2|setFallbackHandler(address)||f
629|SafeL2|setGuard(address)|external_contract_call|f
630|SafeL2|setup(address[],uint256,address,bytes,address,address,uint256,address)|asset_send|t
631|SafeL2|swapOwner(address,address,address)|hook_update|f
1700|PermissionController|getAdmins(address)|external_contract_call|t
2785|TellerWithMultiAssetSupport|denyAll(address)|external_contract_call|f
2786|TellerWithMultiAssetSupport|denyFrom(address)|hook_update|f
2788|TellerWithMultiAssetSupport|denyOperator(address)|hook_update|f
2789|TellerWithMultiAssetSupport|denyTo(address)|hook_update|f
2792|TellerWithMultiAssetSupport|depositWithPermit(ERC20,uint256,uint256,uint256,uint8,bytes32,bytes32)|external_contract_call|f
2794|TellerWithMultiAssetSupport|pause()|external_contract_call|f
2790|AccountantWithRateProviders|updatePerformanceFee(uint16)|hook_update|f
2793|AccountantWithRateProviders|updatePlatformFee(uint16)|hook_update|f
2795|AccountantWithRateProviders|updateUpper(uint16)|hook_update|f
643|LayerZeroTellerWithRateLimiting|allowMessagesFromChain(uint32,address)|external_contract_call|f
644|LayerZeroTellerWithRateLimiting|allowMessagesToChain(uint32,address,uint128)|external_contract_call|f
645|LayerZeroTellerWithRateLimiting|allowOperator(address)|hook_update|f
646|LayerZeroTellerWithRateLimiting|allowPermissionedOperator(address)|hook_update|f
647|LayerZeroTellerWithRateLimiting|allowTo(address)|hook_update|f
648|LayerZeroTellerWithRateLimiting|beforeTransfer(address)||t
649|LayerZeroTellerWithRateLimiting|beforeTransfer(address,address,address)||t
2796|TellerWithMultiAssetSupport|refundDeposit(uint256,address,address,uint256,uint256,uint256,uint256)|external_contract_call|f
651|LayerZeroTellerWithRateLimiting|bulkDeposit(ERC20,uint256,uint256,address)|external_contract_call|f
652|LayerZeroTellerWithRateLimiting|bulkWithdraw(ERC20,uint256,uint256,address)|external_contract_call|f
653|LayerZeroTellerWithRateLimiting|denyAll(address)|hook_update|f
654|LayerZeroTellerWithRateLimiting|denyFrom(address)|hook_update|f
655|LayerZeroTellerWithRateLimiting|denyOperator(address)|hook_update|f
656|LayerZeroTellerWithRateLimiting|denyPermissionedOperator(address)|hook_update|f
657|LayerZeroTellerWithRateLimiting|denyTo(address)|hook_update|f
2797|TellerWithMultiAssetSupport|setAuthority(Authority)|authority_update|f
2798|TellerWithMultiAssetSupport|setShareLockPeriod(uint64)|external_contract_call|f
2799|TellerWithMultiAssetSupport|transferOwnership(address)|ownership_transfer|f
661|LayerZeroTellerWithRateLimiting|depositWithPermit(ERC20,uint256,uint256,uint256,uint8,bytes32,bytes32,address)|external_contract_call|f
669|LayerZeroTellerWithRateLimiting|setDelegate(address)||f
1701|PermissionController|getAppointeePermissions(address,address)|external_contract_call|t
662|LayerZeroTellerWithRateLimiting|lzReceive(Origin,bytes32,bytes,address,bytes)||f
663|LayerZeroTellerWithRateLimiting|pause()||f
664|LayerZeroTellerWithRateLimiting|previewFee(uint96,address,bytes,ERC20)|external_contract_call|t
665|LayerZeroTellerWithRateLimiting|refundDeposit(uint256,address,address,uint256,uint256,uint256,uint256,address)|external_contract_call|f
666|LayerZeroTellerWithRateLimiting|removeChain(uint32)|external_contract_call|f
667|LayerZeroTellerWithRateLimiting|setAuthority(Authority)|authority_update|f
668|LayerZeroTellerWithRateLimiting|setChainGasLimit(uint32,uint128)|external_contract_call|f
670|LayerZeroTellerWithRateLimiting|setDepositCap(uint112)|external_contract_call|f
671|LayerZeroTellerWithRateLimiting|setInboundRateLimits(PairwiseRateLimiter.RateLimitConfig[])|external_contract_call|f
672|LayerZeroTellerWithRateLimiting|setOutboundRateLimits(PairwiseRateLimiter.RateLimitConfig[])|external_contract_call|f
673|LayerZeroTellerWithRateLimiting|setPeer(uint32,bytes32)||f
674|LayerZeroTellerWithRateLimiting|setPermissionedTransfers(bool)|external_contract_call|f
675|LayerZeroTellerWithRateLimiting|setShareLockPeriod(uint64)|external_contract_call|f
676|LayerZeroTellerWithRateLimiting|stopMessagesFromChain(uint32)|external_contract_call|f
677|LayerZeroTellerWithRateLimiting|stopMessagesToChain(uint32)|external_contract_call|f
678|LayerZeroTellerWithRateLimiting|transferOwnership(address)|ownership_transfer|f
679|LayerZeroTellerWithRateLimiting|unpause()||f
680|LayerZeroTellerWithRateLimiting|updateAssetData(ERC20,bool,bool,uint16)|external_contract_call|f
681|LayerZeroTellerWithRateLimiting|withdraw(ERC20,uint256,uint256,address)|external_contract_call|t
2800|TellerWithMultiAssetSupport|unpause()|external_contract_call|f
2801|TellerWithMultiAssetSupport|updateAssetData(ERC20,bool,bool,uint16)|external_contract_call|f
2791|TellerWithMultiAssetSupport|deposit(ERC20,uint256,uint256)|external_contract_call,hook_update|t
1232|EtherFiOracle|getConsensusSlot(bytes32)||t
2802|BoringVault|approve(address,uint256)|hook_update|t
659|LayerZeroTellerWithRateLimiting|depositAndBridge(ERC20,uint256,uint256,address,bytes,ERC20,uint256,address)|asset_send,external_contract_call|f
660|LayerZeroTellerWithRateLimiting|depositAndBridgeWithPermit(CrossChainTellerWithGenericBridge.DepositAndBridgeWithPermitParams)|asset_send,external_contract_call|f
650|LayerZeroTellerWithRateLimiting|bridge(uint96,address,bytes,ERC20,uint256)|asset_send,external_contract_call|f
658|LayerZeroTellerWithRateLimiting|deposit(ERC20,uint256,uint256,address)|external_contract_call,hook_update|f
2803|BoringVault|enter(address,ERC20,uint256,address,uint256)|external_contract_call|f
2805|BoringVault|exit(address,ERC20,uint256,address,uint256)|external_contract_call|f
2806|BoringVault|manage(address,bytes,uint256)|external_contract_call|f
2807|BoringVault|manage(address[],bytes[],uint256[])|external_contract_call|f
2808|BoringVault|permit(address,address,uint256,uint256,uint8,bytes32,bytes32)||f
2809|BoringVault|setAuthority(Authority)|authority_update|f
2817|BoringVault|setBeforeTransferHook(address)|hook_update|f
2818|BoringVault|transfer(address,uint256)|hook_update|f
1702|PermissionController|getAppointees(address,address,bytes4)|external_contract_call|t
2819|BoringVault|transferFrom(address,address,uint256)|external_contract_call|f
2812|TellerWithMultiAssetSupport|allowOperator(address)|hook_update|f
2813|TellerWithMultiAssetSupport|allowTo(address)|hook_update|f
2814|TellerWithMultiAssetSupport|beforeTransfer(address,address,address)||t
2816|TellerWithMultiAssetSupport|bulkDeposit(ERC20,uint256,uint256,address)|external_contract_call|f
2841|TellerWithMultiAssetSupport|bulkWithdraw(ERC20,uint256,uint256,address)|external_contract_call|f
2842|TellerWithMultiAssetSupport|denyAll(address)|external_contract_call|f
2843|TellerWithMultiAssetSupport|denyFrom(address)|hook_update|f
2815|TellerWithMultiAssetSupport|addAsset(ERC20)|external_contract_call|f
2821|TellerWithMultiAssetSupport|allowAll(address)|external_contract_call|f
2822|TellerWithMultiAssetSupport|allowFrom(address)|hook_update|f
2823|TellerWithMultiAssetSupport|allowOperator(address)|hook_update|f
2824|TellerWithMultiAssetSupport|allowTo(address)|hook_update|f
2825|TellerWithMultiAssetSupport|beforeTransfer(address,address,address)||t
2820|BoringVault|transferOwnership(address)|ownership_transfer|f
1703|PermissionController|getPendingAdmins(address)|external_contract_call|t
2828|TellerWithMultiAssetSupport|denyAll(address)|external_contract_call|f
2829|TellerWithMultiAssetSupport|denyFrom(address)|hook_update|f
2830|TellerWithMultiAssetSupport|denyOperator(address)|hook_update|f
2831|TellerWithMultiAssetSupport|denyTo(address)|hook_update|f
2834|TellerWithMultiAssetSupport|pause()|external_contract_call|f
2836|TellerWithMultiAssetSupport|removeAsset(ERC20)|external_contract_call|f
2837|TellerWithMultiAssetSupport|setAuthority(Authority)|authority_update|f
2838|TellerWithMultiAssetSupport|setShareLockPeriod(uint64)|external_contract_call|f
2839|TellerWithMultiAssetSupport|transferOwnership(address)|ownership_transfer|f
2840|TellerWithMultiAssetSupport|unpause()|external_contract_call|f
2844|TellerWithMultiAssetSupport|denyOperator(address)|hook_update|f
2845|TellerWithMultiAssetSupport|denyTo(address)|hook_update|f
2847|TellerWithMultiAssetSupport|depositWithPermit(ERC20,uint256,uint256,uint256,uint8,bytes32,bytes32)|external_contract_call|f
2848|TellerWithMultiAssetSupport|pause()|external_contract_call|f
2849|TellerWithMultiAssetSupport|refundDeposit(uint256,address,address,uint256,uint256,uint256,uint256)|external_contract_call|f
1347|LayerZeroTellerWithRateLimiting|stopMessagesFromChain(uint32)|external_contract_call|f
750|RolesAuthority|setAuthority(Authority)|authority_update|f
751|RolesAuthority|setPublicCapability(address,bytes4,bool)|role_management|f
752|RolesAuthority|setRoleCapability(uint8,address,bytes4,bool)|role_management|f
753|RolesAuthority|setUserRole(address,uint8,bool)|role_management|f
754|RolesAuthority|transferOwnership(address)|ownership_transfer|f
2850|TellerWithMultiAssetSupport|removeAsset(ERC20)|external_contract_call|f
2851|TellerWithMultiAssetSupport|setAuthority(Authority)|authority_update|f
755|RolesAuthority|setAuthority(Authority)|authority_update|f
756|RolesAuthority|setPublicCapability(address,bytes4,bool)|role_management|f
757|RolesAuthority|setRoleCapability(uint8,address,bytes4,bool)|role_management|f
758|RolesAuthority|setUserRole(address,uint8,bool)|role_management|f
759|RolesAuthority|transferOwnership(address)|ownership_transfer|f
760|RolesAuthority|setAuthority(Authority)|authority_update|f
761|RolesAuthority|setPublicCapability(address,bytes4,bool)|role_management|f
2013|EtherfiL1SyncPoolETH|getLockBox()||t
762|RolesAuthority|setRoleCapability(uint8,address,bytes4,bool)|role_management|f
763|RolesAuthority|setUserRole(address,uint8,bool)|role_management|f
764|RolesAuthority|transferOwnership(address)|ownership_transfer|f
765|NodeOperatorManager|addToWhitelist(address)|hook_update|f
766|NodeOperatorManager|batchUpdateOperatorsApprovedTags(address[],ILiquidityPool.SourceOfFunds[],bool[])|hook_update|f
767|NodeOperatorManager|fetchNextKeyIndex(address)|hook_update|f
768|NodeOperatorManager|getImplementation()|external_contract_call|t
769|NodeOperatorManager|initialize()|pause_toggle,ownership_transfer|t
2852|TellerWithMultiAssetSupport|setShareLockPeriod(uint64)|external_contract_call|f
770|NodeOperatorManager|initializeOnUpgrade(address[],bytes[],uint64[],uint64[])||f
771|NodeOperatorManager|pauseContract()|pause_toggle|f
772|NodeOperatorManager|proxiableUUID()||t
773|NodeOperatorManager|registerNodeOperator(bytes,uint64)||f
774|NodeOperatorManager|removeFromWhitelist(address)|hook_update|f
775|NodeOperatorManager|renounceOwnership()|ownership_transfer|f
776|NodeOperatorManager|setAuctionContractAddress(address)|ownership_transfer|f
777|NodeOperatorManager|transferOwnership(address)|ownership_transfer|f
778|NodeOperatorManager|unPauseContract()|pause_toggle|f
779|NodeOperatorManager|updateAdmin(address,bool)|hook_update|f
2853|TellerWithMultiAssetSupport|transferOwnership(address)|ownership_transfer|f
780|NodeOperatorManager|upgradeTo(address)|delegatecall_execution|f
781|NodeOperatorManager|upgradeToAndCall(address,bytes)|delegatecall_execution|f
1310|RolesAuthority|setAuthority(Authority)|authority_update|f
1311|RolesAuthority|setPublicCapability(address,bytes4,bool)|role_management|f
1312|RolesAuthority|setRoleCapability(uint8,address,bytes4,bool)|role_management|f
1313|RolesAuthority|setUserRole(address,uint8,bool)|role_management|f
1704|PermissionController|isAdmin(address,address)|external_contract_call|t
2854|TellerWithMultiAssetSupport|unpause()|external_contract_call|f
1314|RolesAuthority|transferOwnership(address)|ownership_transfer|f
1348|LayerZeroTellerWithRateLimiting|stopMessagesToChain(uint32)|external_contract_call|f
1349|LayerZeroTellerWithRateLimiting|transferOwnership(address)|ownership_transfer|f
1350|LayerZeroTellerWithRateLimiting|unpause()||f
1351|LayerZeroTellerWithRateLimiting|updateAssetData(ERC20,bool,bool,uint16)|external_contract_call|f
1400|BNFT|balanceOf(address)||t
2887|PriorityWithdrawalQueue|addToWhitelist(address)|external_contract_call|f
2846|TellerWithMultiAssetSupport|deposit(ERC20,uint256,uint256)|external_contract_call,hook_update|f
2835|TellerWithMultiAssetSupport|refundDeposit(uint256,address,address,uint256,uint256,uint256,uint256)|asset_send,external_contract_call|f
2832|TellerWithMultiAssetSupport|deposit(ERC20,uint256,uint256)|asset_send,external_contract_call,hook_update|f
